DATE_TIME,N_MOD,CTS_MOD,T_DELTA_MOD,TEMP_MOD,RH_MOD
"2020-12-21 16:00:00",535,842,1799,23.7,47.4
"2020-12-21 16:30:00",536,782,1799,23.8,47.4
"2020-12-21 17:00:00",537,838,1799,23.8,47.4
"2020-12-21 17:30:00",538,900,1800,23.9,47.5
"2020-12-21 18:00:00",539,884,1800,23.9,47.5
"2020-12-21 18:30:00",540,818,1799,24,47.5
"2020-12-21 19:00:00",541,833,1799,24,47.5
"2020-12-21 19:30:00",542,817,1799,24,47.6
"2020-12-21 20:00:00",543,832,1799,24,47.6
"2020-12-21 20:30:00",544,858,1799,23.9,47.6
"2020-12-21 21:00:00",545,791,1800,23.9,47.5
"2020-12-21 21:30:00",546,843,1800,23.8,47.5
"2020-12-21 22:00:00",547,796,1799,23.7,47.5
"2020-12-21 22:30:00",548,787,1799,23.7,47.5
"2020-12-21 23:00:00",549,825,1799,23.6,47.5
"2020-12-21 23:30:00",550,803,1799,23.5,47.5
"2020-12-22 00:00:00",551,863,1799,23.5,47.5
"2020-12-22 00:30:00",552,878,1800,23.4,47.5
"2020-12-22 01:00:00",553,784,1800,23.4,47.4
"2020-12-22 01:30:00",554,835,1799,23.3,47.4
"2020-12-22 02:00:00",555,854,1799,23.3,47.4
"2020-12-22 02:30:00",556,781,1799,23.2,47.4
"2020-12-22 03:00:00",557,810,1799,23.2,47.4
"2020-12-22 03:30:00",558,846,1799,23.2,47.4
"2020-12-22 04:00:00",559,787,1800,23.1,47.4
"2020-12-22 04:30:00",560,779,1800,23.1,47.4
"2020-12-22 05:00:00",561,817,1799,23,47.4
"2020-12-22 05:30:00",562,804,1799,23,47.3
"2020-12-22 06:00:00",563,771,1799,23,47.3
"2020-12-22 06:30:00",564,760,1799,23,47.3
"2020-12-22 07:00:00",565,788,1799,23,47.3
"2020-12-22 07:30:00",566,779,1800,22.9,47.3
"2020-12-22 08:00:00",567,810,1800,23,47.3
"2020-12-22 08:30:00",568,780,1799,23.1,47.3
"2020-12-22 09:00:00",569,771,1799,23.2,47.3
"2020-12-22 09:30:00",570,779,1799,23.4,47.3
"2020-12-22 10:00:00",571,751,1799,23.5,47.3
"2020-12-22 10:30:00",572,793,1799,23.7,47.4
"2020-12-22 11:00:00",573,796,1800,23.8,47.4
"2020-12-22 11:30:00",574,827,1800,24,47.4
"2020-12-22 12:00:00",575,811,1799,24.2,47.5
"2020-12-22 12:30:00",576,782,1799,24.3,47.5
"2020-12-22 13:00:00",577,796,1799,24.4,47.5
"2020-12-22 13:30:00",578,833,1799,24.5,47.6
"2020-12-22 14:00:00",579,816,1799,24.6,47.6
"2020-12-22 14:30:00",580,776,1800,24.6,47.6
"2020-12-22 15:00:00",581,809,1800,24.7,47.7
"2020-12-22 15:30:00",582,776,1799,24.8,47.7
"2020-12-22 16:00:00",583,821,1799,24.9,47.7
"2020-12-22 16:30:00",584,792,1799,24.9,47.7
"2020-12-22 17:00:00",585,810,1799,25,47.7
"2020-12-22 17:30:00",586,777,1799,25.1,47.8
"2020-12-22 18:00:00",587,790,1800,25.1,47.8
"2020-12-22 18:30:00",588,775,1800,25.2,47.8
"2020-12-22 19:00:00",589,770,1799,25.2,47.8
"2020-12-22 19:30:00",590,817,1799,25.2,47.8
"2020-12-22 20:00:00",591,790,1799,25.1,47.8
"2020-12-22 20:30:00",592,773,1799,25.1,47.8
"2020-12-22 21:00:00",593,767,1799,25,47.8
"2020-12-22 21:30:00",594,769,1800,24.9,47.8
"2020-12-22 22:00:00",595,799,1800,24.8,47.8
"2020-12-22 22:30:00",596,818,1799,24.7,47.8
"2020-12-22 23:00:00",597,750,1799,24.6,47.8
"2020-12-22 23:30:00",598,800,1799,24.5,47.7
"2020-12-23 00:00:00",599,818,1799,24.4,47.7
"2020-12-23 00:30:00",600,812,1799,24.3,47.7
"2020-12-23 01:00:00",601,809,1800,24.3,47.7
"2020-12-23 01:30:00",602,790,1800,24.2,47.6
"2020-12-23 02:00:00",603,885,1799,24.1,47.6
"2020-12-23 02:30:00",604,811,1799,24.1,47.6
"2020-12-23 03:00:00",605,814,1799,24,47.6
"2020-12-23 03:30:00",606,827,1799,24,47.6
"2020-12-23 04:00:00",607,796,1799,23.9,47.5
"2020-12-23 04:30:00",608,776,1800,23.8,47.5
"2020-12-23 05:00:00",609,809,1800,23.8,47.5
"2020-12-23 05:30:00",610,822,1799,23.8,47.5
"2020-12-23 06:00:00",611,785,1799,23.7,47.5
"2020-12-23 06:30:00",612,808,1799,23.7,47.5
"2020-12-23 07:00:00",613,757,1799,23.7,47.5
"2020-12-23 07:30:00",614,867,1799,23.6,47.5
"2020-12-23 08:00:00",615,793,1800,23.7,47.4
"2020-12-23 08:30:00",616,874,1800,23.8,47.4
"2020-12-23 09:00:00",617,814,1799,23.9,47.4
"2020-12-23 09:30:00",618,848,1799,24,47.4
"2020-12-23 10:00:00",619,816,1799,24.2,47.5
"2020-12-23 10:30:00",620,855,1799,24.3,47.5
"2020-12-23 11:00:00",621,879,1799,24.4,47.5
"2020-12-23 11:30:00",622,844,1800,24.5,47.5
"2020-12-23 12:00:00",623,848,1800,24.6,47.6
"2020-12-23 12:30:00",624,893,1799,24.7,47.6
"2020-12-23 13:00:00",625,847,1799,24.8,47.6
"2020-12-23 13:30:00",626,879,1799,24.9,47.6
"2020-12-23 14:00:00",627,815,1799,25,47.7
"2020-12-23 14:30:00",628,854,1799,25.1,47.7
"2020-12-23 15:00:00",629,881,1800,25.2,47.7
"2020-12-23 15:30:00",630,846,1800,25.3,47.7
"2020-12-23 16:00:00",631,852,1799,25.3,47.8
"2020-12-23 16:30:00",632,881,1799,25.4,47.8
"2020-12-23 17:00:00",633,892,1799,25.5,47.8
"2020-12-23 17:30:00",634,783,1799,25.6,47.8
"2020-12-23 18:00:00",635,852,1799,25.7,47.8
"2020-12-23 18:30:00",636,857,1800,25.8,47.8
"2020-12-23 19:00:00",637,884,1800,25.8,47.9
"2020-12-23 19:30:00",638,810,1799,25.8,47.9
"2020-12-23 20:00:00",639,817,1799,25.7,47.9
"2020-12-23 20:30:00",640,860,1799,25.6,47.9
"2020-12-23 21:00:00",641,868,1799,25.5,47.9
"2020-12-23 21:30:00",642,859,1799,25.4,47.9
"2020-12-23 22:00:00",643,907,1800,25.3,47.9
"2020-12-23 22:30:00",644,807,1800,25.2,47.9
"2020-12-23 23:00:00",645,853,1799,25.1,47.9
"2020-12-23 23:30:00",646,832,1799,24.9,47.8
"2020-12-24 00:00:00",647,790,1799,24.8,47.8
"2020-12-24 00:30:00",648,811,1799,24.7,47.8
"2020-12-24 01:00:00",649,807,1799,24.6,47.7
"2020-12-24 01:30:00",650,766,1800,24.5,47.7
"2020-12-24 02:00:00",651,763,1800,24.4,47.7
"2020-12-24 02:30:00",652,786,1799,24.3,47.7
"2020-12-24 03:00:00",653,764,1799,24.2,47.6
"2020-12-24 03:30:00",654,786,1799,24.1,47.6
"2020-12-24 04:00:00",655,804,1799,24,47.6
"2020-12-24 04:30:00",656,769,1799,24,47.6
"2020-12-24 05:00:00",657,805,1800,23.9,47.5
"2020-12-24 05:30:00",658,767,1800,23.8,47.5
"2020-12-24 06:00:00",659,789,1799,23.7,47.5
"2020-12-24 06:30:00",660,832,1799,23.7,47.5
"2020-12-24 07:00:00",661,775,1799,23.6,47.4
"2020-12-24 07:30:00",662,749,1799,23.5,47.4
"2020-12-24 08:00:00",663,778,1799,23.5,47.4
"2020-12-24 08:30:00",664,710,1800,23.7,47.4
"2020-12-24 09:00:00",665,785,1800,23.9,47.4
"2020-12-24 09:30:00",666,750,1799,24.2,47.4
"2020-12-24 10:00:00",667,758,1799,24.5,47.4
"2020-12-24 10:30:00",668,754,1799,24.8,47.4
"2020-12-24 11:00:00",669,723,1799,25,47.5
"2020-12-24 11:30:00",670,738,1799,25.3,47.6
"2020-12-24 12:00:00",671,746,1800,25.4,47.6
"2020-12-24 12:30:00",672,728,1800,25.6,47.7
"2020-12-24 13:00:00",673,714,1799,25.8,47.7
"2020-12-24 13:30:00",674,739,1799,25.9,47.8
"2020-12-24 14:00:00",675,751,1799,26,47.8
"2020-12-24 14:30:00",676,776,1799,26.1,47.8
"2020-12-24 15:00:00",677,741,1799,26.2,47.9
"2020-12-24 15:30:00",678,725,1800,26.3,47.9
"2020-12-24 16:00:00",679,708,1800,26.3,47.9
"2020-12-24 16:30:00",680,710,1799,26.4,48
"2020-12-24 17:00:00",681,769,1799,26.4,48
"2020-12-24 17:30:00",682,741,1799,26.4,48
"2020-12-24 18:00:00",683,700,1799,26.4,48
"2020-12-24 18:30:00",684,738,1799,26.3,48
"2020-12-24 19:00:00",685,699,1800,26.3,48
"2020-12-24 19:30:00",686,793,1800,26.2,48
"2020-12-24 20:00:00",687,674,1799,26,48
"2020-12-24 20:30:00",688,714,1799,25.8,48
"2020-12-24 21:00:00",689,742,1799,25.6,48
"2020-12-24 21:30:00",690,763,1799,25.4,47.9
"2020-12-24 22:00:00",691,693,1799,25.2,47.9
"2020-12-24 22:30:00",692,733,1800,25.1,47.8
"2020-12-24 23:00:00",693,690,1800,24.9,47.8
"2020-12-24 23:30:00",694,682,1799,24.7,47.7
"2020-12-25 00:00:00",695,727,1799,24.6,47.7
"2020-12-25 00:30:00",696,666,1799,24.4,47.6
"2020-12-25 01:00:00",697,698,1799,24.3,47.6
"2020-12-25 01:30:00",698,713,1799,24.1,47.6
"2020-12-25 02:00:00",699,671,1800,24,47.5
"2020-12-25 02:30:00",700,684,1800,23.9,47.5
"2020-12-25 03:00:00",701,671,1799,23.8,47.5
"2020-12-25 03:30:00",702,714,1799,23.7,47.4
"2020-12-25 04:00:00",703,724,1799,23.7,47.4
"2020-12-25 04:30:00",704,745,1799,23.8,47.3
"2020-12-25 05:00:00",705,669,1799,23.9,47.3
"2020-12-25 05:30:00",706,732,1800,24.2,47.3
"2020-12-25 06:00:00",707,704,1800,24.4,47.4
"2020-12-25 06:30:00",708,726,1799,24.7,47.4
"2020-12-25 07:00:00",709,641,1799,24.9,47.4
"2020-12-25 07:30:00",710,648,1799,25.1,47.5
"2020-12-25 08:00:00",711,713,1799,25.3,47.5
"2020-12-25 08:30:00",712,705,1799,25.5,47.6
"2020-12-25 09:00:00",713,750,1800,25.6,47.6
"2020-12-25 09:30:00",714,688,1800,25.8,47.7
"2020-12-25 10:00:00",715,689,1799,26,47.7
"2020-12-25 10:30:00",716,672,1799,26.1,47.7
"2020-12-25 11:00:00",717,677,1799,26.3,47.7
"2020-12-25 11:30:00",718,689,1799,26.4,47.8
"2020-12-25 12:00:00",719,707,1799,26.5,47.8
"2020-12-25 12:30:00",720,681,1800,26.5,47.9
"2020-12-25 13:00:00",721,747,1800,26.5,47.9
"2020-12-25 13:30:00",722,719,1799,26.6,47.9
"2020-12-25 14:00:00",723,758,1799,26.6,47.9
"2020-12-25 14:30:00",724,678,1799,26.6,47.9
"2020-12-25 15:00:00",725,735,1799,26.6,47.9
"2020-12-25 15:30:00",726,695,1799,26.6,48
"2020-12-25 16:00:00",727,749,1800,26.6,48
"2020-12-25 16:30:00",728,687,1800,26.6,48
"2020-12-25 17:00:00",729,667,1799,26.6,47.9
"2020-12-25 17:30:00",730,691,1799,26.6,47.9
"2020-12-25 18:00:00",731,715,1799,26.5,48
"2020-12-25 18:30:00",732,709,1799,26.5,47.9
"2020-12-25 19:00:00",733,708,1799,26.4,47.9
"2020-12-25 19:30:00",734,712,1800,26.3,47.9
"2020-12-25 20:00:00",735,708,1800,26.1,47.9
"2020-12-25 20:30:00",736,730,1799,26,47.9
"2020-12-25 21:00:00",737,676,1799,25.8,47.9
"2020-12-25 21:30:00",738,740,1799,25.8,47.9
"2020-12-25 22:00:00",739,721,1799,25.9,47.8
"2020-12-25 22:30:00",740,757,1799,26,47.8
"2020-12-25 23:00:00",741,673,1800,26.2,47.8
"2020-12-25 23:30:00",742,648,1800,26.2,47.8
"2020-12-26 00:00:00",743,713,1799,26.2,47.8
"2020-12-26 00:30:00",744,731,1799,26.2,47.8
"2020-12-26 01:00:00",745,707,1799,26.2,47.8
"2020-12-26 01:30:00",746,692,1799,26.2,47.8
"2020-12-26 02:00:00",747,707,1799,26.1,47.8
"2020-12-26 02:30:00",748,718,1800,26.1,47.8
"2020-12-26 03:00:00",749,693,1800,26.1,47.8
"2020-12-26 03:30:00",750,734,1799,26.1,47.8
"2020-12-26 04:00:00",751,717,1799,26,47.8
"2020-12-26 04:30:00",752,724,1799,26,47.8
"2020-12-26 05:00:00",753,738,1799,26,47.8
"2020-12-26 05:30:00",754,703,1799,25.9,47.8
"2020-12-26 06:00:00",755,749,1800,25.8,47.8
"2020-12-26 06:30:00",756,768,1800,25.6,47.8
"2020-12-26 07:00:00",757,741,1799,25.4,47.7
"2020-12-26 07:30:00",758,764,1799,25.2,47.7
"2020-12-26 08:00:00",759,735,1799,25.1,47.6
"2020-12-26 08:30:00",760,684,1799,24.9,47.6
"2020-12-26 09:00:00",761,761,1799,24.8,47.6
"2020-12-26 09:30:00",762,765,1800,24.6,47.5
"2020-12-26 10:00:00",763,759,1800,24.5,47.5
"2020-12-26 10:30:00",764,756,1799,24.4,47.4
"2020-12-26 11:00:00",765,713,1799,24.3,47.4
"2020-12-26 11:30:00",766,742,1799,24.2,47.4
"2020-12-26 12:00:00",767,749,1799,24.2,47.4
"2020-12-26 12:30:00",768,776,1799,24.1,47.3
"2020-12-26 13:00:00",769,762,1800,24.1,47.3
"2020-12-26 13:30:00",770,768,1800,24,47.3
"2020-12-26 14:00:00",771,779,1799,24,47.3
"2020-12-26 14:30:00",772,768,1799,23.9,47.3
"2020-12-26 15:00:00",773,785,1799,23.9,47.2
"2020-12-26 15:30:00",774,783,1799,23.8,47.2
"2020-12-26 16:00:00",775,793,1799,23.7,47.2
"2020-12-26 16:30:00",776,808,1800,23.7,47.2
"2020-12-26 17:00:00",777,827,1800,23.7,47.1
"2020-12-26 17:30:00",778,879,1799,23.6,47.1
"2020-12-26 18:00:00",779,788,1799,23.5,47.1
"2020-12-26 18:30:00",780,824,1799,23.5,47.1
"2020-12-26 19:00:00",781,853,1799,23.5,47.1
"2020-12-26 19:30:00",782,820,1799,23.4,47.1
"2020-12-26 20:00:00",783,826,1800,23.4,47.1
"2020-12-26 20:30:00",784,822,1800,23.3,47
"2020-12-26 21:00:00",785,887,1799,23.3,47
"2020-12-26 21:30:00",786,878,1799,23.3,47
"2020-12-26 22:00:00",787,842,1799,23.2,47
"2020-12-26 22:30:00",788,913,1799,23.2,47
"2020-12-26 23:00:00",789,901,1799,23.1,47
"2020-12-26 23:30:00",790,936,1800,23.1,47
"2020-12-27 00:00:00",791,866,1800,23.1,46.9
"2020-12-27 00:30:00",792,947,1799,23,46.9
"2020-12-27 01:00:00",793,938,1799,23,46.9
"2020-12-27 01:30:00",794,935,1799,23,46.9
"2020-12-27 02:00:00",795,923,1799,22.9,46.9
"2020-12-27 02:30:00",796,1005,1799,22.9,46.9
"2020-12-27 03:00:00",797,905,1800,22.8,46.9
"2020-12-27 03:30:00",798,1024,1800,22.8,46.9
"2020-12-27 04:00:00",799,972,1799,22.8,46.8
"2020-12-27 04:30:00",800,1015,1799,22.8,46.8
"2020-12-27 05:00:00",801,978,1799,22.7,46.8
"2020-12-27 05:30:00",802,1054,1799,22.7,46.8
"2020-12-27 06:00:00",803,1005,1799,22.6,46.8
"2020-12-27 06:30:00",804,1046,1800,22.6,46.8
"2020-12-27 07:00:00",805,1066,1800,22.6,46.8
"2020-12-27 07:30:00",806,1012,1799,22.5,46.8
"2020-12-27 08:00:00",807,1090,1799,22.5,46.8
"2020-12-27 08:30:00",808,1011,1799,22.5,46.7
"2020-12-27 09:00:00",809,1088,1799,22.4,46.7
"2020-12-27 09:30:00",810,1050,1799,22.4,46.7
"2020-12-27 10:00:00",811,1002,1800,22.3,46.7
"2020-12-27 10:30:00",812,1095,1800,22.3,46.7
"2020-12-27 11:00:00",813,994,1799,22.3,46.7
"2020-12-27 11:30:00",814,1093,1799,22.3,46.7
"2020-12-27 12:00:00",815,1022,1799,22.3,46.7
"2020-12-27 12:30:00",816,1084,1799,22.2,46.7
"2020-12-27 13:00:00",817,1090,1799,22.2,46.6
"2020-12-27 13:30:00",818,1055,1800,22.2,46.7
"2020-12-27 14:00:00",819,1070,1800,22.2,46.6
"2020-12-27 14:30:00",820,1092,1799,22.1,46.6
"2020-12-27 15:00:00",821,1025,1799,22.1,46.6
"2020-12-27 15:30:00",822,1035,1799,22.1,46.6
"2020-12-27 16:00:00",823,1060,1799,22,46.6
"2020-12-27 16:30:00",824,1090,1799,22,46.6
"2020-12-27 17:00:00",825,1023,1800,22,46.6
"2020-12-27 17:30:00",826,1049,1800,21.9,46.6
"2020-12-27 18:00:00",827,1034,1799,21.8,46.6
"2020-12-27 18:30:00",828,1039,1799,21.8,46.5
"2020-12-27 19:00:00",829,1083,1799,21.7,46.5
"2020-12-27 19:30:00",830,1110,1799,21.7,46.5
"2020-12-27 20:00:00",831,1046,1799,21.6,46.5
"2020-12-27 20:30:00",832,1147,1800,21.5,46.5
"2020-12-27 21:00:00",833,1057,1800,21.5,46.5
"2020-12-27 21:30:00",834,1010,1799,21.4,46.4
"2020-12-27 22:00:00",835,1054,1799,21.4,46.5
"2020-12-27 22:30:00",836,1081,1799,21.3,46.4
"2020-12-27 23:00:00",837,1031,1799,21.3,46.4
"2020-12-27 23:30:00",838,1052,1799,21.2,46.4
"2020-12-28 00:00:00",839,1071,1800,21.2,46.4
"2020-12-28 00:30:00",840,1049,1800,21.1,46.4
"2020-12-28 01:00:00",841,1085,1799,21,46.4
"2020-12-28 01:30:00",842,1107,1799,21,46.3
"2020-12-28 02:00:00",843,1111,1799,20.9,46.3
"2020-12-28 02:30:00",844,1137,1799,20.9,46.3
"2020-12-28 03:00:00",845,1039,1799,20.8,46.3
"2020-12-28 03:30:00",846,1077,1800,20.8,46.3
"2020-12-28 04:00:00",847,1097,1800,20.8,46.2
"2020-12-28 04:30:00",848,1059,1799,21,46.2
"2020-12-28 05:00:00",849,1088,1799,21.3,46.2
"2020-12-28 05:30:00",850,1105,1799,21.5,46.3
"2020-12-28 06:00:00",851,1029,1799,21.8,46.3
"2020-12-28 06:30:00",852,1140,1799,22.2,46.3
"2020-12-28 07:00:00",853,1135,1800,22.4,46.4
"2020-12-28 07:30:00",854,1104,1800,22.7,46.5
"2020-12-28 08:00:00",855,1123,1799,22.9,46.5
"2020-12-28 08:30:00",856,1101,1799,23.2,46.6
"2020-12-28 09:00:00",857,1110,1799,23.4,46.7
"2020-12-28 09:30:00",858,1063,1799,23.6,46.7
"2020-12-28 10:00:00",859,1081,1799,23.8,46.8
"2020-12-28 10:30:00",860,1107,1800,23.9,46.8
"2020-12-28 11:00:00",861,1071,1800,24.1,46.9
"2020-12-28 11:30:00",862,1034,1799,24.3,46.9
"2020-12-28 12:00:00",863,1093,1799,24.5,47
"2020-12-28 12:30:00",864,1075,1799,24.6,47
"2020-12-28 13:00:00",865,1065,1799,24.7,47.1
"2020-12-28 13:30:00",866,1085,1799,24.9,47.1
"2020-12-28 14:00:00",867,1115,1800,24.9,47.1
"2020-12-28 14:30:00",868,1034,1800,25.1,47.2
"2020-12-28 15:00:00",869,1100,1799,25.1,47.2
"2020-12-28 15:30:00",870,1063,1799,25.2,47.3
"2020-12-28 16:00:00",871,1012,1799,25.2,47.3
"2020-12-28 16:30:00",872,1078,1799,25.2,47.3
"2020-12-28 17:00:00",873,1048,1799,25.2,47.3
"2020-12-28 17:30:00",874,1052,1800,25.2,47.3
"2020-12-28 18:00:00",875,1037,1800,25.2,47.3
"2020-12-28 18:30:00",876,1047,1799,25.3,47.3
"2020-12-28 19:00:00",877,1034,1799,25.2,47.3
"2020-12-28 19:30:00",878,1025,1799,25.1,47.3
"2020-12-28 20:00:00",879,1022,1799,24.9,47.4
"2020-12-28 20:30:00",880,1023,1799,24.7,47.3
"2020-12-28 21:00:00",881,991,1800,24.5,47.3
"2020-12-28 21:30:00",882,1036,1800,24.3,47.2
"2020-12-28 22:00:00",883,1030,1799,24.1,47.2
"2020-12-28 22:30:00",884,1003,1799,23.9,47.2
"2020-12-28 23:00:00",885,1022,1799,23.7,47.1
"2020-12-28 23:30:00",886,1006,1799,23.6,47.1
"2020-12-29 00:00:00",887,962,1799,23.4,47
"2020-12-29 00:30:00",888,980,1800,23.2,47
"2020-12-29 01:00:00",889,1099,1800,23.1,46.9
"2020-12-29 01:30:00",890,921,1799,23,46.9
"2020-12-29 02:00:00",891,966,1799,22.8,46.8
"2020-12-29 02:30:00",892,986,1799,22.7,46.8
"2020-12-29 03:00:00",893,977,1799,22.6,46.7
"2020-12-29 03:30:00",894,971,1799,22.5,46.7
"2020-12-29 04:00:00",895,979,1800,22.4,46.7
"2020-12-29 04:30:00",896,1025,1800,22.3,46.6
"2020-12-29 05:00:00",897,1027,1799,22.2,46.6
"2020-12-29 05:30:00",898,989,1799,22.1,46.6
"2020-12-29 06:00:00",899,1024,1799,22,46.6
"2020-12-29 06:30:00",900,995,1799,21.9,46.5
"2020-12-29 07:00:00",901,977,1799,21.8,46.5
"2020-12-29 07:30:00",902,946,1800,21.9,46.5
"2020-12-29 08:00:00",903,979,1800,22,46.5
"2020-12-29 08:30:00",904,980,1799,22.2,46.4
"2020-12-29 09:00:00",905,962,1799,22.5,46.5
"2020-12-29 09:30:00",906,945,1799,22.7,46.5
"2020-12-29 10:00:00",907,904,1799,23,46.5
"2020-12-29 10:30:00",908,915,1799,23.2,46.6
"2020-12-29 11:00:00",909,930,1800,23.5,46.7
"2020-12-29 11:30:00",910,926,1800,23.7,46.7
"2020-12-29 12:00:00",911,960,1799,24,46.8
"2020-12-29 12:30:00",912,895,1799,24.2,46.8
"2020-12-29 13:00:00",913,934,1799,24.4,46.9
"2020-12-29 13:30:00",914,933,1799,24.6,46.9
"2020-12-29 14:00:00",915,916,1799,24.7,47
"2020-12-29 14:30:00",916,999,1800,24.9,47
"2020-12-29 15:00:00",917,899,1800,25,47.1
"2020-12-29 15:30:00",918,885,1799,25.1,47.1
"2020-12-29 16:00:00",919,942,1799,25.2,47.2
"2020-12-29 16:30:00",920,920,1799,25.2,47.2
"2020-12-29 17:00:00",921,940,1799,25.3,47.2
"2020-12-29 17:30:00",922,947,1799,25.3,47.2
"2020-12-29 18:00:00",923,874,1800,25.4,47.2
"2020-12-29 18:30:00",924,862,1800,25.4,47.3
"2020-12-29 19:00:00",925,939,1799,25.3,47.3
"2020-12-29 19:30:00",926,934,1799,25.3,47.3
"2020-12-29 20:00:00",927,838,1799,25.1,47.3
"2020-12-29 20:30:00",928,905,1799,24.9,47.3
"2020-12-29 21:00:00",929,886,1799,24.7,47.3
"2020-12-29 21:30:00",930,832,1800,24.5,47.2
"2020-12-29 22:00:00",931,888,1800,24.3,47.1
"2020-12-29 22:30:00",932,905,1799,24.1,47.1
"2020-12-29 23:00:00",933,864,1799,23.9,47.1
"2020-12-29 23:30:00",934,839,1799,23.8,47.1
"2020-12-30 00:00:00",935,890,1799,23.6,47
"2020-12-30 00:30:00",936,819,1799,23.4,46.9
"2020-12-30 01:00:00",937,853,1800,23.3,46.9
"2020-12-30 01:30:00",938,884,1800,23.3,46.9
"2020-12-30 02:00:00",939,903,1799,23.4,46.8
"2020-12-30 02:30:00",940,859,1799,23.6,46.8
"2020-12-30 03:00:00",941,845,1799,23.8,46.8
"2020-12-30 03:30:00",942,895,1799,24,46.8
"2020-12-30 04:00:00",943,812,1799,24.3,46.9
"2020-12-30 04:30:00",944,901,1800,24.4,46.9
"2020-12-30 05:00:00",945,864,1800,24.6,46.9
"2020-12-30 05:30:00",946,805,1799,24.7,47
"2020-12-30 06:00:00",947,880,1799,24.8,47
"2020-12-30 06:30:00",948,876,1799,24.8,47.1
"2020-12-30 07:00:00",949,858,1799,24.9,47.1
"2020-12-30 07:30:00",950,849,1799,25,47.1
"2020-12-30 08:00:00",951,872,1800,25.1,47.1
"2020-12-30 08:30:00",952,864,1799,25.2,47.1
"2020-12-30 09:00:00",953,857,1799,25.3,47.1
"2020-12-30 09:30:00",954,874,1799,25.3,47.1
"2020-12-30 10:00:00",955,906,1799,25.4,47.2
"2020-12-30 10:30:00",956,852,1799,25.5,47.2
"2020-12-30 11:00:00",957,952,1799,25.6,47.2
"2020-12-30 11:30:00",958,876,1800,25.6,47.2
"2020-12-30 12:00:00",959,861,1800,25.6,47.3
"2020-12-30 12:30:00",960,872,1799,25.7,47.3
"2020-12-30 13:00:00",961,869,1799,25.8,47.3
"2020-12-30 13:30:00",962,862,1799,25.9,47.3
"2020-12-30 14:00:00",963,837,1799,25.9,47.3
"2020-12-30 14:30:00",964,843,1799,26,47.3
"2020-12-30 15:00:00",965,855,1800,26.1,47.3
"2020-12-30 15:30:00",966,865,1800,26.2,47.3
"2020-12-30 16:00:00",967,845,1799,26.2,47.4
"2020-12-30 16:30:00",968,837,1799,26.2,47.4
"2020-12-30 17:00:00",969,819,1799,26.1,47.4
"2020-12-30 17:30:00",970,818,1799,26.1,47.4
"2020-12-30 18:00:00",971,852,1799,26.1,47.4
"2020-12-30 18:30:00",972,862,1800,26,47.4
"2020-12-30 19:00:00",973,891,1800,25.9,47.4
"2020-12-30 19:30:00",974,843,1799,25.8,47.4
"2020-12-30 20:00:00",975,840,1799,25.6,47.4
"2020-12-30 20:30:00",976,885,1799,25.5,47.4
"2020-12-30 21:00:00",977,832,1799,25.4,47.3
"2020-12-30 21:30:00",978,843,1799,25.5,47.3
"2020-12-30 22:00:00",979,893,1800,25.6,47.2
"2020-12-30 22:30:00",980,949,1800,25.7,47.3
"2020-12-30 23:00:00",981,860,1799,25.8,47.3
"2020-12-30 23:30:00",982,874,1799,25.8,47.3
"2020-12-31 00:00:00",983,833,1799,25.8,47.3
"2020-12-31 00:30:00",984,882,1799,25.7,47.3
"2020-12-31 01:00:00",985,875,1799,25.7,47.3
"2020-12-31 01:30:00",986,866,1800,25.7,47.3
"2020-12-31 02:00:00",987,842,1800,25.6,47.3
"2020-12-31 02:30:00",988,916,1799,25.6,47.2
"2020-12-31 03:00:00",989,836,1799,25.6,47.3
"2020-12-31 03:30:00",990,876,1799,25.6,47.2
"2020-12-31 04:00:00",991,896,1799,25.6,47.2
"2020-12-31 04:30:00",992,870,1799,25.6,47.2
"2020-12-31 05:00:00",993,861,1800,25.6,47.2
"2020-12-31 05:30:00",994,841,1800,25.6,47.2
"2020-12-31 06:00:00",995,840,1799,25.6,47.2
"2020-12-31 06:30:00",996,817,1799,25.6,47.2
"2020-12-31 07:00:00",997,830,1799,25.6,47.2
"2020-12-31 07:30:00",998,851,1799,25.6,47.2
"2020-12-31 08:00:00",999,821,1799,25.7,47.2
"2020-12-31 08:30:00",1000,830,1800,25.8,47.2
"2020-12-31 09:00:00",1001,847,1800,25.9,47.2
"2020-12-31 09:30:00",1002,809,1799,25.9,47.3
"2020-12-31 10:00:00",1003,856,1799,26,47.3
"2020-12-31 10:30:00",1004,876,1799,26,47.3
"2020-12-31 11:00:00",1005,858,1799,26.1,47.3
"2020-12-31 11:30:00",1006,880,1799,26.1,47.3
"2020-12-31 12:00:00",1007,806,1800,26.2,47.3
"2020-12-31 12:30:00",1008,869,1800,26.2,47.3
"2020-12-31 13:00:00",1009,893,1799,26.2,47.3
"2020-12-31 13:30:00",1010,855,1799,26.3,47.3
"2020-12-31 14:00:00",1011,869,1799,26.3,47.3
"2020-12-31 14:30:00",1012,860,1799,26.3,47.3
"2020-12-31 15:00:00",1013,844,1799,26.3,47.3
"2020-12-31 15:30:00",1014,833,1800,26.3,47.3
"2020-12-31 16:00:00",1015,817,1800,26.3,47.4
"2020-12-31 16:30:00",1016,859,1799,26.3,47.4
"2020-12-31 17:00:00",1017,785,1799,26.3,47.4
